win,uri,r_box,xp,tim,sp
1,1730093,6,-0.211593765,1.606382609,0.867100488
0,1730093,4,-0.211593765,0.192963268,1.791759469
0,1730093,2,-0.657656298,-0.302377805,1.609437912
0,1730093,1,1.709906375,0.303415035,1.504077397
0,1730093,3,-1.138031333,-0.362549757,1.609437912
0,1730093,5,0.508968787,-1.43783335,2.708050201
1,1730096,2,-0.570936942,0.108844736,1.098612289
0,1730096,6,-0.531561981,1.194547617,0.916290732
0,1730096,4,-0.452812058,-0.326922254,1.945910149
0,1730096,3,-0.590624423,-1.185093052,2.197224577
0,1730096,5,0.196874808,1.111317768,1.504077397
0,1730096,1,1.949060597,-0.902694815,2.833213344
1,1730097,6,-1.394500237,-1.186941567,1.178654996
0,1730097,5,-0.808484573,1.164767367,0.867100488
0,1730097,1,0.558885309,-0.212686685,2.564949357
0,1730097,4,-0.271303548,-0.264294674,1.704748092
0,1730097,2,1.258848463,1.248282255,1.945910149
0,1730097,3,0.656554586,-0.749126697,1.945910149
1,1730099,6,1.102230322,-0.481606468,1.609437912
0,1730099,2,1.336851411,0.110129487,1.871802177
0,1730099,5,-0.569444934,1.570271734,1.098612289
0,1730099,1,-0.89204893,0.623542828,1.011600912
0,1730099,3,-0.041547484,-1.258235497,2.397895273
0,1730099,4,-0.936040385,-0.564102084,2.079441542
1,1730102,5,-0.383066055,0.306977549,1.098612289
0,1730102,1,1.47333098,0.813400677,1.704748092
0,1730102,2,0.412532674,-0.479350919,2.197224577
0,1730102,3,0.545132463,-1.011965926,1.945910149
0,1730102,6,-0.780865419,1.394082989,1.011600912
0,1730102,4,-1.267064643,-1.023144371,1.945910149
1,1730104,1,0.7789668,1.590949768,0.963174318
0,1730104,6,0.497412535,0.137154149,1.704748092
0,1730104,4,-1.417156467,-1.499437024,1.609437912
0,1730104,2,-0.854047937,0.032222933,2.397895273
0,1730104,3,-0.178317701,-0.419136894,1.791759469
0,1730104,5,1.173142771,0.158247069,1.609437912
1,1730106,6,-0.723412302,-1.169481402,1.504077397
0,1730106,1,1.612175988,0.095445555,2.397895273
0,1730106,3,-1.260804298,-0.490885968,0.810930216
0,1730106,5,-0.14468246,1.791754545,1.609437912
0,1730106,2,0.516723073,0.156882976,3.044522438
0,1730106,4,0,-0.383715706,1.32175584
1,1730125,1,0.57014195,0.879549049,0.966983846
0,1730125,6,1.63178558,1.367843485,1.504077397
0,1730125,2,-1.081303698,-0.019580259,1.791759469
0,1730125,3,-0.609462084,-1.191686359,1.945910149
0,1730125,4,-0.668442286,-0.071901862,1.791759469
0,1730125,5,0.157280538,-0.964224055,1.504077397
1,1729808,2,-0.460352596,-0.895221477,1.252762968
0,1729808,6,-0.626494886,-0.128213157,1.704748092
0,1729808,4,1.741032751,0.843875093,2.079441542
0,1729808,1,-0.481120382,-1.372136424,1.609437912
0,1729808,3,0.661107864,1.213669962,1.704748092
0,1729808,5,-0.834172749,0.338026004,1.178654996
1,1729812,1,0.993420874,1.055457668,1.504077397
0,1729812,4,-0.63217692,-0.190381403,1.945910149
0,1729812,6,-0.740550106,-0.325285176,1.386294361
0,1729812,2,1.354664828,0.929591648,1.704748092
0,1729812,5,0.126435384,0.214063115,1.252762968
0,1729812,3,-1.10179406,-1.683445853,1.609437912
1,1729815,3,-0.905327068,-0.292431585,1.704748092
0,1729815,2,0.697205903,1.873145831,1.098612289
0,1729815,1,-0.364212039,-0.236243414,1.386294361
0,1729815,6,1.675375379,-0.449720318,2.397895273
0,1729815,4,-0.280963573,0.163959312,1.32175584
0,1729815,5,-0.822078602,-1.058709825,1.871802177
1,1730358,5,-0.55895193,0.59146545,1.609437912
0,1730358,3,-0.957412713,-1.066554069,1.098612289
0,1730358,6,-0.459336735,0.761526575,1.704748092
0,1730358,2,1.134506394,1.073018807,1.011600912
0,1730358,1,-0.55895193,-0.025023253,2.079441542
0,1730358,4,1.400146915,-1.334433509,2.397895273
1,1730359,5,0.644002054,-0.786493184,1.609437912
0,1730359,3,-1.858824112,1.892663093,0.916290732
0,1730359,4,-0.102454872,-0.85602958,1.791759469
0,1730359,6,0.161000514,-0.181192602,1.178654996
0,1730359,1,0.117091283,0.090547325,2.197224577
0,1730359,2,1.039185133,-0.159495052,2.397895273
1,1730364,5,-0.573819662,-0.868381247,1.098612289
0,1730364,1,0.223487658,0.22901258,2.197224577
0,1730364,3,1.636896089,1.365349209,1.252762968
0,1730364,2,-1.262403257,-0.510366238,1.178654996
0,1730364,6,-0.428854695,-1.119135566,2.197224577
0,1730364,4,0.404693867,0.903521262,2.564949357
1,1730365,6,-0.619711669,1.382737132,1.098612289
0,1730365,4,-0.065232807,-0.065173316,1.178654996
0,1730365,3,-0.815410091,-0.40778299,1.386294361
0,1730365,1,0.065232807,0.962204734,2.079441542
0,1730365,5,1.924367816,-0.58994323,2.197224577
0,1730365,2,-0.489246055,-1.282042329,1.945910149
1,1729691,3,0.831071885,-0.211124729,1.504077397
0,1729691,1,-0.289474477,1.229424889,0.587786665
0,1729691,6,1.27929043,-0.001733763,1.098612289
0,1729691,5,0.38285334,0.693443259,2.708050201
0,1729691,4,-1.017829612,-1.721321087,3.526360525
0,1729691,2,-1.185911567,0.011311431,2.397895273
1,1729695,1,1.278306212,1.094141386,1.178654996
0,1729695,3,-0.631917411,0.453642481,1.252762968
0,1729695,6,-0.689802975,0.805620843,0.810930216
0,1729695,2,1.162535084,0.05854776,1.945910149
0,1729695,5,-0.053061767,-1.339866081,3.526360525
0,1729695,4,-1.066059143,-1.07208639,2.708050201
1,1730273,5,-0.29126325,1.084924563,1.504077397
0,1730273,4,-0.722484165,0.353980328,1.791759469
0,1730273,1,-0.972138378,-1.871427343,0.916290732
0,1730273,3,1.796753812,-0.085634205,2.708050201
0,1730273,6,-0.223175737,0.423120921,2.564949357
0,1730273,2,0.412307717,0.095035736,1.252762968
1,1730276,4,-0.864981347,-0.497977746,1.252762968
0,1730276,5,-0.564514142,0.492575455,2.397895273
0,1730276,1,0.992452283,-1.04345041,1.609437912
0,1730276,6,1.129028285,1.34197884,1.945910149
0,1730276,3,-1.192763753,-1.034462318,1.386294361
0,1730276,2,0.500778675,0.74133618,1.386294361
1,1730277,4,1.355251112,1.461147055,1.178654996
0,1730277,2,-0.011388665,-0.431612963,1.252762968
0,1730277,3,-1.446360431,-1.004133664,1.609437912
0,1730277,5,-0.421380598,1.020431589,2.564949357
0,1730277,1,0.87692719,-0.725785656,1.791759469
0,1730277,6,-0.353048609,-0.320046361,1.504077397
1,1730253,5,-0.048336824,1.686693037,1.504077397
0,1730253,1,-0.87006284,-0.357152153,1.609437912
0,1730253,2,-0.676715542,-1.279080652,1.178654996
0,1730253,4,-0.628378718,0.493233975,1.609437912
0,1730253,3,0.43503142,-0.28563429,1.504077397
0,1730253,6,1.788462505,-0.258059917,2.197224577
1,1730258,2,0.641945957,0.499271926,1.178654996
0,1730258,5,-0.246902291,0.421472717,1.504077397
0,1730258,6,1.382652829,0.821390589,1.504077397
0,1730258,4,0.123451145,0.795829757,1.098612289
0,1730258,1,-0.320972978,-1.418025524,2.197224577
0,1730258,3,-1.580174662,-1.119939465,1.945910149
1,1729659,3,-0.743116785,1.382414312,1.504077397
0,1729659,6,-0.020560543,-0.968171068,1.609437912
0,1729659,1,-0.390650326,-0.659738948,2.079441542
0,1729659,5,0.261412624,-0.437158434,1.386294361
0,1729659,2,1.829888367,1.145131816,1.386294361
0,1729659,4,-0.936973337,-0.462477678,1.504077397
1,1729660,3,-0.570630305,1.185231943,2.014903021
0,1729660,4,-0.67438127,-0.688904316,1.791759469
0,1729660,2,-0.207501929,-0.614603676,1.609437912
0,1729660,6,1.245011575,1.300939726,0.916290732
0,1729660,1,-1.037509646,-1.010323217,1.704748092
0,1729660,5,1.245011575,-0.172340461,1.704748092
1,1729662,6,-0.191368293,0.269467631,1.252762968
0,1729662,5,0.382736586,0.71788641,1.252762968
0,1729662,3,-0.437413241,0.959452783,1.609437912
0,1729662,2,-0.710796517,-1.849933711,2.197224577
0,1729662,1,1.831667949,0.131187664,1.791759469
0,1729662,4,-0.874826483,-0.228060776,1.504077397
1,1729664,3,-1.116871333,-0.718993264,1.609437912
0,1729664,5,-0.840790779,-1.13669066,1.386294361
0,1729664,2,-0.414120831,0.632477537,1.945910149
0,1729664,1,1.317657191,1.145487027,1.178654996
0,1729664,6,1.066674869,0.897869144,1.704748092
0,1729664,4,-0.012549116,-0.820149784,1.704748092
1,1729667,1,0.087619554,1.264536276,1.098612289
0,1729667,2,1.463761964,0.844792116,1.791759469
0,1729667,5,-0.747343256,-0.960088313,1.386294361
0,1729667,3,0.90712009,0.378761402,1.609437912
0,1729667,4,-0.809192353,-0.28721449,1.945910149
0,1729667,6,-0.901965999,-1.240786991,1.791759469
1,1730116,6,-0.408338023,0.047297191,1.178654996
0,1730116,3,-0.216929575,0.604489332,0.966983846
0,1730116,1,-0.293492954,-0.845815573,1.871802177
0,1730116,4,-0.542323937,1.589016408,1.504077397
0,1730116,2,-0.561464782,-1.155196438,1.871802177
0,1730116,5,2.02254927,-0.23979092,2.833213344
1,1730123,6,-1.520585415,-0.539603046,1.386294361
0,1730123,3,0.916994258,0.6569285,2.079441542
0,1730123,1,0.429478323,0.733060465,1.32175584
0,1730123,5,-0.893779214,-1.535952885,1.609437912
0,1730123,4,0.150897789,-0.414099453,1.704748092
0,1730123,2,0.916994258,1.099666418,1.386294361
1,1730417,2,-0.96181595,-0.883649119,2.197224577
0,1730417,5,0.419947809,-0.240660252,1.386294361
0,1730417,1,-1.043096171,0.237027428,1.011600912
0,1730417,6,-0.555414844,-0.625360045,1.252762968
0,1730417,4,0.745068694,1.889887666,1.609437912
0,1730417,3,1.395310463,-0.377245678,2.564949357
1,1730419,3,1.92128657,0.944166365,1.609437912
0,1730419,5,0.236720122,-0.368303945,2.397895273
0,1730419,4,-0.655109174,-1.826555081,2.197224577
0,1730419,6,-0.291771313,0.300582209,0.810930216
0,1730419,1,-0.655109174,0.257231888,1.609437912
0,1730419,2,-0.55601703,0.692878565,1.252762968
1,1730423,1,-1.266501663,0.725489531,0.810930216
0,1730423,2,1.063861397,0.184149701,1.945910149
0,1730423,5,1.334048419,0.34487951,1.504077397
0,1730423,6,-0.557260732,-0.218696081,1.791759469
0,1730423,4,-0.219526955,0.848931689,2.197224577
0,1730423,3,-0.354620466,-1.884754351,1.609437912
1,1730425,1,-0.944496528,1.735398979,1.011600912
0,1730425,2,1.067064779,0.45071126,1.098612289
0,1730425,6,0.072098972,-1.02731682,2.397895273
0,1730425,3,-0.403754241,-0.749780471,2.079441542
0,1730425,5,1.283361694,-0.409510554,2.197224577
0,1730425,4,-1.074274676,0.000497606,1.386294361
1,1729889,2,0.558172648,-0.114638459,1.178654996
0,1729889,1,0.952176871,0.399461407,0.916290732
0,1729889,4,0.558172648,1.402844821,1.609437912
0,1729889,6,0.426837908,-1.57939816,2.197224577
0,1729889,5,-1.543183205,-0.47778284,2.397895273
0,1729889,3,-0.952176871,0.369513231,1.791759469
1,1730343,2,0.163978228,0.787727516,1.609437912
0,1730343,4,-0.382615866,-1.00690346,2.197224577
0,1730343,1,1.33004563,0.858466322,1.386294361
0,1730343,6,0.819891142,0.639552244,1.504077397
0,1730343,5,-1.475804055,0.197812245,1.178654996
0,1730343,3,-0.455495079,-1.476654868,1.791759469
1,1730348,1,-0.306513314,0.038047194,1.252762968
1,1730348,5,-0.788894922,-0.377222868,1.178654996
0,1730348,2,1.623013121,0.530289642,2.397895273
0,1730348,4,-0.608001819,-0.135899053,1.252762968
0,1730348,6,0.839143007,1.481540534,2.397895273
0,1730348,3,-0.758746072,-1.536755449,1.504077397
1,1730352,6,-1.259313428,0.553475268,1.386294361
0,1730352,1,0.086254344,-0.904456628,1.704748092
0,1730352,3,-1.104055608,-0.822961833,2.197224577
0,1730352,2,0.940172354,-0.822203224,2.197224577
0,1730352,5,1.121306477,1.512873538,1.609437912
0,1730352,4,0.215635861,0.483272878,1.011600912
1,1730356,5,0.908898249,0.815145113,2.397895273
0,1730356,1,0.853533888,0.472594427,1.178654996
0,1730356,2,-1.084218723,-1.377132139,1.252762968
0,1730356,3,-1.305676164,-0.627745801,1.791759469
0,1730356,6,0.742805168,1.243015777,1.609437912
0,1730356,4,-0.115342417,-0.525877376,1.609437912
1,1729918,4,0.412703859,0.242071996,1.252762968
0,1729918,6,-0.925795142,-2.000892519,1.791759469
0,1729918,5,0.111541583,0.197235141,1.791759469
0,1729918,2,-0.390395542,0.401990273,1.609437912
0,1729918,3,-0.925795142,0.399517232,2.197224577
0,1729918,1,1.717740385,0.760077877,0.916290732
1,1729922,4,-1.766320732,0.420765427,1.504077397
0,1729922,1,0.568187089,1.12691312,1.791759469
0,1729922,6,0.864632526,0.266729179,1.945910149
0,1729922,5,-0.209982185,0.64606956,1.178654996
0,1729922,3,-0.284093544,-1.093310363,1.945910149
0,1729922,2,0.827576847,-1.367166923,1.252762968
1,1729926,6,-0.702369237,1.159902228,1.609437912
0,1729926,3,-0.415966247,0.369434374,2.197224577
0,1729926,1,1.056963415,-1.701878101,2.397895273
0,1729926,4,0.647816287,0.246513771,1.504077397
0,1729926,5,0.852389851,0.491337159,1.609437912
0,1729926,2,-1.438834068,-0.56530943,0.741937345
1,1729753,5,1.093310696,0.121497693,2.197224577
0,1729753,3,-1.010124012,-0.113441719,0.916290732
0,1729753,1,-0.047535248,-0.134280971,2.197224577
0,1729753,2,-0.314921016,0.060254623,1.504077397
0,1729753,6,1.289393592,1.605965042,0.966983846
0,1729753,4,-1.010124012,-1.539994667,3.044522438
1,1729758,4,-0.63954736,1.60645113,0.916290732
1,1729758,3,-0.579117688,-1.020227992,1.098612289
0,1729758,1,1.475491152,0.458300763,1.32175584
0,1729758,6,-1.062555062,-0.833842199,2.014903021
0,1729758,5,0.961838942,-0.580169146,2.708050201
0,1729758,2,-0.156109985,0.369487444,2.564949357
1,1729760,1,0.651111089,-1.264706722,1.098612289
0,1729760,5,-0.609103922,0.965686835,1.386294361
0,1729760,2,1.617275931,0.222182789,3.258096538
0,1729760,6,-0.77713259,-1.202295276,2.564949357
0,1729760,4,-0.987168425,0.917951627,0.867100488
0,1729760,3,0.105017918,0.361180746,1.791759469
1,1729762,6,-0.889342948,-1.565268449,2.197224577
0,1729762,3,-0.613933519,-0.182316456,1.871802177
0,1729762,2,-0.545081162,-0.253235038,0.693147181
0,1729762,4,-0.372950268,0.393053152,1.791759469
0,1729762,5,0.728687448,0.09479257,2.197224577
0,1729762,1,1.692620449,1.512974222,1.386294361
1,1729645,5,-0.898595411,-0.984777383,1.704748092
0,1729645,1,1.121427696,1.024813098,1.252762968
0,1729645,4,-0.898595411,-1.287606224,1.252762968
0,1729645,6,0.525593542,1.085525327,1.011600912
0,1729645,2,1.034232454,0.336509652,2.564949357
0,1729645,3,-0.88406287,-0.174464471,2.708050201
1,1729647,6,0.738172423,-0.60949965,1.945910149
0,1729647,2,-0.052726602,1.520052106,1.178654996
0,1729647,3,-1.318165042,-1.267978267,1.098612289
0,1729647,4,-1.080895334,-0.144653424,1.609437912
0,1729647,1,1.054532033,0.781707354,1.945910149
0,1729647,5,0.659082521,-0.279628119,1.871802177
1,1729650,5,-0.24973999,1.123135002,1.504077397
0,1729650,2,-0.332986653,-0.055542816,1.178654996
0,1729650,3,-0.957336627,-1.021250809,1.609437912
0,1729650,1,0.541103311,-1.315288778,3.044522438
0,1729650,4,-0.749219969,0.91503673,1.178654996
0,1729650,6,1.748179927,0.353910672,1.704748092
1,1729652,2,0.8676959,1.176581683,1.945910149
0,1729652,6,1.181320924,0.175308697,1.945910149
0,1729652,1,-1.076779249,-1.711559653,1.871802177
0,1729652,3,-0.637704216,0.757979387,1.504077397
0,1729652,5,0.616795881,-0.227683427,1.609437912
0,1729652,4,-0.95132924,-0.170626687,0.916290732
1,1729654,1,-0.24210959,1.091602039,1.704748092
0,1729654,2,-0.510292521,-1.244482631,1.504077397
0,1729654,5,0.651833513,0.126714697,2.079441542
0,1729654,4,-1.560675667,-1.209704573,1.504077397
0,1729654,6,0.361302004,0.527000373,1.252762968
0,1729654,3,1.299942262,0.708870094,1.386294361
1,1729657,5,-0.743206286,0.728068122,1.098612289
0,1729657,1,-0.075155692,1.258359952,1.791759469
0,1729657,6,1.244244231,-1.479195234,2.302585093
0,1729657,2,1.227542966,-0.638899402,2.708050201
0,1729657,3,-0.726505021,0.441045231,1.098612289
0,1729657,4,-0.926920199,-0.309378668,1.32175584
1,1729936,6,1.844923834,1.090975402,1.504077397
0,1729936,2,-0.036654116,-0.231294478,1.386294361
0,1729936,5,-0.794172511,0.860549141,0.916290732
0,1729936,1,0.305450966,0.532602956,2.079441542
0,1729936,3,-0.647556048,-0.814618101,1.791759469
0,1729936,4,-0.671992125,-1.43821492,2.079441542
1,1729940,1,1.316044825,1.294209714,1.011600912
0,1729940,6,0.177513023,-0.553282144,1.609437912
0,1729940,2,-0.850838282,-1.10823934,1.945910149
0,1729940,3,1.022230167,0.307397465,1.945910149
0,1729940,5,-1.034472444,0.95039661,1.178654996
0,1729940,4,-0.630477288,-0.890482304,2.197224577
1,1729766,2,-0.046873657,0.994354978,0.867100488
0,1729766,6,0.259935734,1.267619339,1.32175584
0,1729766,4,-0.353683049,0.274572466,1.945910149
0,1729766,1,-0.046873657,-0.883050684,1.704748092
0,1729766,5,1.640577996,-0.524915178,1.945910149
0,1729766,3,-1.453083368,-1.128580921,1.945910149
1,1729770,2,-1.236619284,-0.676436224,1.791759469
0,1729770,4,0.935004824,1.03282198,1.504077397
0,1729770,1,1.079779765,1.356500658,1.178654996
0,1729770,6,0.211130122,0.014602149,1.252762968
0,1729770,3,-1.164231814,-1.131416812,1.704748092
0,1729770,5,0.174936387,-0.596071751,2.197224577
1,1729774,1,0.013542231,-0.064407512,1.609437912
0,1729774,4,-0.636484854,-1.957065043,2.079441542
0,1729774,5,-1.205258553,0.531269763,1.098612289
0,1729774,2,1.516729865,0.523351279,1.791759469
0,1729774,3,-0.473978083,0.216777072,1.178654996
0,1729774,6,0.785449394,0.750074441,1.945910149
1,1729879,1,0.129650101,0.035654935,1.504077397
0,1729879,6,-0.320713407,0.088031971,1.098612289
0,1729879,5,-0.607308367,-0.528825835,2.397895273
0,1729879,4,1.071319254,0.915428769,1.791759469
0,1729879,2,1.153203528,1.112903808,1.011600912
0,1729879,3,-1.426151109,-1.623193647,2.197224577
1,1729838,1,0.970727929,1.459481744,1.609437912
0,1729838,4,-0.025545472,0.563918991,1.609437912
0,1729838,2,-1.021818873,-1.230760539,2.197224577
0,1729838,3,-1.175091703,-0.213805383,0.587786665
0,1729838,5,1.277273591,-0.931250444,2.833213344
0,1729838,6,-0.025545472,0.352415631,2.197224577
1,1729839,2,-0.945336934,0.714456885,1.252762968
0,1729839,4,-0.816427352,0.424214671,0.693147181
0,1729839,5,1.227710304,-1.024579659,3.526360525
0,1729839,1,0.675240667,-0.436214899,2.397895273
0,1729839,6,-0.926921279,-1.067283878,2.397895273
0,1729839,3,0.785734594,1.389406881,1.609437912
1,1729556,6,1.262513528,1.404803131,0.451075619
0,1729556,1,-0.703538073,-1.35568831,3.044522438
0,1729556,3,-0.443325361,-0.11536878,2.197224577
0,1729556,4,1.233601004,0.745703958,2.197224577
0,1729556,2,-1.050488355,0.100971534,1.386294361
0,1729556,5,-0.298762743,-0.780421534,3.044522438
1,1729403,3,0.027936667,0.265463632,1.386294361
0,1729403,1,0.027936667,-0.483072177,1.945910149
0,1729403,2,0.949846669,-0.522405175,1.386294361
0,1729403,6,0.656511668,0.963297384,2.197224577
0,1729403,5,0.237461667,1.205626842,1.011600912
0,1729403,4,-1.899693338,-1.428910505,1.791759469
1,1729404,1,0.073806163,-0.205597857,0.966983846
0,1729404,6,1.465579523,1.526653956,1.504077397
0,1729404,2,-1.12817992,-1.429608019,1.098612289
0,1729404,3,0.706430417,-0.564025494,2.197224577
0,1729404,5,-0.084349901,0.475883097,2.564949357
0,1729404,4,-1.033286282,0.196694316,1.871802177
1,1729406,3,-1.030849565,-0.593455232,1.32175584
0,1729406,6,0.780362755,-0.061965386,1.609437912
0,1729406,2,0.20231627,1.195097564,1.386294361
0,1729406,1,-0.028902324,0.455343947,1.178654996
0,1729406,4,-1.242799943,-1.618523736,1.871802177
0,1729406,5,1.319872808,0.623502844,2.397895273
1,1729408,5,-0.745637333,-0.349418897,1.791759469
0,1729408,6,0.920148198,1.354784691,1.704748092
0,1729408,1,0.53939722,-0.05668165,2.197224577
0,1729408,3,-1.364357674,0.315565989,0.693147181
0,1729408,4,-0.460074099,-1.666655388,1.386294361
0,1729408,2,1.110523688,0.402405255,2.397895273
1,1729409,4,-0.107291935,0.258709421,0.810930216
0,1729409,5,-1.697737092,-1.870525781,2.197224577
0,1729409,1,0.498591934,1.038891516,1.504077397
0,1729409,2,-0.296630644,-0.191627874,1.386294361
0,1729409,3,1.293814513,0.496108434,2.197224577
0,1729409,6,0.309253225,0.268444285,1.945910149
1,1729411,4,-0.462266607,-0.413875535,2.564949357
0,1729411,1,1.89688711,1.455767122,1.704748092
0,1729411,2,-0.908592986,0.474408439,0.810930216
0,1729411,3,0.239103417,-0.541260673,1.178654996
0,1729411,6,-0.302864329,0.438782588,1.871802177
0,1729411,5,-0.462266607,-1.413821942,2.197224577
1,1729412,4,1.439434265,1.748512645,1.609437912
0,1729412,2,0.058752419,-1.059132994,1.252762968
0,1729412,1,0.705029028,-0.424099477,1.945910149
0,1729412,3,-0.146881047,0.01607747,1.609437912
0,1729412,5,-1.410058056,-0.688967486,2.397895273
0,1729412,6,-0.646276609,0.407609842,1.011600912
1,1729416,2,0.916175877,-0.270379724,1.386294361
0,1729416,6,-0.15269598,1.88923072,1.945910149
0,1729416,5,1.017973197,0.231464611,1.704748092
0,1729416,4,0.203594639,-0.304398725,1.098612289
0,1729416,1,-0.254493299,-0.682024011,1.504077397
0,1729416,3,-1.730554435,-0.86389287,2.079441542
1,1729420,4,0.832250379,-0.392989014,0.916290732
0,1729420,1,0.520156487,1.370547638,1.252762968
0,1729420,6,-0.665800303,0.744376925,1.609437912
0,1729420,2,-1.5396632,-0.093880183,2.397895273
0,1729420,3,1.081925492,-1.548522807,1.609437912
0,1729420,5,-0.228868854,-0.079532558,2.397895273
1,1729401,3,-0.866301629,1.128656879,0.405465108
0,1729401,4,-0.089059046,0.91212387,1.791759469
0,1729401,1,0.299562246,0.352596615,1.504077397
0,1729401,5,1.805469751,-0.570991374,3.258096538
0,1729401,6,-0.23479203,-0.285388384,2.833213344
0,1729401,2,-0.914879291,-1.536997606,2.079441542
1,1729544,6,0.291742651,1.398398832,1.252762968
0,1729544,1,-0.646001585,-1.379361086,2.708050201
0,1729544,2,-0.458452738,0.016008319,0.916290732
0,1729544,4,1.917165994,0.556147937,1.386294361
0,1729544,5,-0.583485302,0.277784082,1.791759469
0,1729544,3,-0.52096902,-0.868978084,2.197224577
1,1729511,6,-1.353465427,1.990454243,0.810930216
0,1729511,4,-0.17290968,-0.424523095,1.386294361
0,1729511,3,0.327932152,-0.540339215,2.197224577
0,1729511,2,0.864548401,-0.233747621,1.945910149
0,1729511,1,1.222292567,-0.710373203,2.564949357
0,1729511,5,-0.888398012,-0.08147111,1.609437912
1,1729512,5,-0.906502321,0.167882593,1.791759469
0,1729512,2,-0.218019546,0.455156417,1.504077397
0,1729512,1,1.537611532,1.42620299,1.252762968
0,1729512,3,-0.803229905,-1.617967791,1.252762968
0,1729512,6,0.917977034,-0.116202176,2.197224577
0,1729512,4,-0.527836795,-0.315072032,1.609437912
1,1729526,2,-0.384501644,-0.421440584,0.693147181
0,1729526,1,1.538006574,1.744072794,0.810930216
0,1729526,6,-0.961254109,-0.191618613,1.791759469
0,1729526,3,-0.769003287,0.55553368,1.945910149
0,1729526,5,-0.346051479,-0.762521862,1.945910149
0,1729526,4,0.922803945,-0.924025416,2.708050201
1,1729529,5,-1.165022993,-0.448921538,1.504077397
0,1729529,3,0.922940293,1.23870358,1.252762968
0,1729529,4,-1.096937234,-0.976715625,1.945910149
0,1729529,2,-0.098346097,0.696547235,1.32175584
0,1729529,6,1.240673837,0.665812095,1.098612289
0,1729529,1,0.196692194,-1.175425746,1.791759469
1,1729533,4,-0.22944519,0.739168985,1.252762968
0,1729533,2,-0.061558465,-0.571019006,1.945910149
0,1729533,6,0.139905603,-0.66701325,1.609437912
0,1729533,1,-1.00172412,-1.38020557,1.252762968
0,1729533,5,1.852350189,0.861295807,1.252762968
0,1729533,3,-0.699528017,1.017773034,1.704748092
1,1729535,2,0.083918136,0.499378345,0.916290732
0,1729535,3,1.460175563,1.374000475,1.098612289
0,1729535,4,-0.923099494,0.217340074,1.504077397
0,1729535,6,0.318888916,-1.648544115,1.945910149
0,1729535,5,-1.325906546,-0.216073096,2.197224577
0,1729535,1,0.386023425,-0.226101684,1.791759469
1,1729503,2,-0.980535807,0.475421779,1.386294361
0,1729503,5,1.267521897,-0.717233846,1.945910149
0,1729503,4,-1.124028852,0.366414334,1.791759469
0,1729503,1,1.028366822,0.051541331,0.810930216
0,1729503,6,-0.310901597,1.344953058,1.791759469
0,1729503,3,0.119577537,-1.521096657,2.397895273
1,1729505,4,-0.124791188,0.186216571,1.252762968
0,1729505,2,-0.245556855,-0.801948917,1.252762968
0,1729505,3,-1.090916518,-1.031470229,1.609437912
0,1729505,6,1.517621872,1.415142215,1.791759469
0,1729505,5,-0.873538319,0.899840424,1.945910149
0,1729505,1,0.817181008,-0.667780063,2.197224577
1,1729182,4,-0.848767865,-0.594657732,1.504077397
0,1729182,1,1.079500877,0.803375582,1.386294361
0,1729182,6,-0.601553924,-0.392864489,1.791759469
0,1729182,3,-1.071260412,-1.480903111,1.386294361
0,1729182,2,0.189530688,1.198146258,1.609437912
0,1729182,5,1.252550635,0.466903492,1.609437912
1,1729183,2,0.589506345,1.172809301,1.252762968
0,1729183,6,1.28428168,0.890973445,1.504077397
0,1729183,5,-0.95794781,0.170607852,1.504077397
0,1729183,4,0.684248436,-0.986696429,2.397895273
0,1729183,1,-0.389495263,0.100596638,1.386294361
0,1729183,3,-1.210593387,-1.348290806,1.609437912
1,1729185,1,0.76654933,0.560737478,0.916290732
0,1729185,5,0.990905231,-1.278149295,1.945910149
0,1729185,6,-0.691764029,-0.277563282,1.252762968
0,1729185,2,0.486104453,0.780219669,1.32175584
0,1729185,4,0.093481626,-0.974995559,2.564949357
0,1729185,3,-1.64527661,1.189750989,2.197224577
1,1729187,4,-1.188611247,1.607270908,0.693147181
0,1729187,2,-0.369433226,0.449301591,1.098612289
0,1729187,1,0.787053394,-0.700260692,2.079441542
0,1729187,6,0.690679509,-1.24804891,2.564949357
0,1729187,3,1.124361991,-0.337818568,2.708050201
0,1729187,5,-1.04405042,0.229555671,1.704748092
1,1729189,3,0.429305338,1.532531742,1.386294361
0,1729189,1,-1.223115208,0.253411503,0.693147181
0,1729189,4,1.69292105,0.221448451,1.791759469
0,1729189,5,-0.396904935,-1.518452375,2.079441542
0,1729189,2,0.040500504,-0.006918394,2.079441542
0,1729189,6,-0.542706748,-0.482020927,2.197224577
1,1729191,5,-0.61797598,-0.779426576,2.564949357
0,1729191,6,0.832924146,1.163869575,1.386294361
0,1729191,2,0.725450063,1.09867743,0.587786665
0,1729191,3,-1.746453855,0.351014054,1.609437912
0,1729191,4,0.510501896,-1.030147331,2.708050201
0,1729191,1,0.295553729,-0.803987153,2.079441542
1,1729306,5,-0.468972741,0.060854078,1.386294361
0,1729306,6,0.589442803,1.147326552,1.178654996
0,1729306,4,-1.295053166,0.735576936,0.916290732
0,1729306,3,1.467153254,0.468540572,2.079441542
0,1729306,2,0.382922697,-1.136350381,3.258096538
0,1729306,1,-0.675492847,-1.275947757,1.945910149
1,1729221,6,-0.802308301,0.439803243,1.252762968
